x,y,url,domain
-0.16209054111361085,-0.13373593162281777,https://www.reuters.com/lifestyle/sports/tunisia-rely-familiar-venues-fans-bid-reach-second-round-2022-11-03/,www.reuters.com
-0.3655135795577543,-0.2546525044551088,https://www.reuters.com/lifestyle/sports/defiant-danes-can-point-history-dream-world-cup-glory-2022-11-03/,www.reuters.com
-0.2198270226436826,-0.16185044280397567,https://www.reuters.com/lifestyle/sports/nadal-not-optimistic-about-atp-finals-chances-after-paris-exit-2022-11-03/,www.reuters.com
0.2784115162687891,-0.027589255916319933,https://www.reuters.com/business/cop/eu-gas-emissions-end-post-covid-rise-cleaner-supply-energy-saving-study-2022-11-03/,www.reuters.com
0.3127537608499976,0.18167953935921172,https://www.reuters.com/business/energy/iea-calls-urgent-action-european-gas-supply-gap-2022-11-03/,www.reuters.com
0.4052540020164585,-0.1586962186386689,https://www.reuters.com/business/aerospace-defense/aircraft-lessor-aercap-raises-earnings-outlook-growing-demand-2022-11-03/,www.reuters.com
-0.04604838398920269,0.18812213431128466,https://www.reuters.com/world/time-finalise-swedens-finlands-entry-nato-stoltenberg-says-2022-11-03/,www.reuters.com
0.22945046704693015,0.19297837307628024,https://www.reuters.com/markets/deals/trump-tied-spac-delays-vote-nov-22-after-falling-short-shareholder-support-2022-11-03/,www.reuters.com
0.23281624096150333,-0.16681487880923562,https://www.reuters.com/markets/us/banks-raise-fed-terminal-rate-forecasts-after-powells-hawkish-tone-2022-11-03/,www.reuters.com
-0.06125723055238561,-0.031700361199578905,https://www.reuters.com/legal/government/mastercard-asks-uk-court-reverse-ruling-millions-dead-plaintiffs-2022-11-03/,www.reuters.com
0.19352177917911068,-0.07633374834123284,https://www.reuters.com/markets/europe/ecb-warns-potential-impact-economy-spanish-banking-tax-2022-11-03/,www.reuters.com
0.027683732451280786,0.2435726414210155,https://www.reuters.com/world/europe/new-russian-submarine-successfully-fires-ballistic-missile-defence-ministry-2022-11-03/,www.reuters.com
0.0437942735033931,-0.10520407476854218,https://www.reuters.com/breakingviews/bnp-defies-french-banks-interest-rate-malaise-2022-11-03/,www.reuters.com
0.2179090817020581,0.09008790973235084,https://www.reuters.com/business/energy/sempra-build-new-us-lng-plant-by-next-year-wall-street-journal-2022-11-03/,www.reuters.com
